Size,Run,TimeMs
25000,78,0.000000000000000
25000,79,0.001000000000000
25000,80,0.000000000000000
25000,81,0.001000000000000
25000,82,0.000000000000000
25000,83,0.000000000000000
25000,84,0.000000000000000
25000,85,0.000000000000000
25000,86,0.000000000000000
25000,87,0.000000000000000
25000,88,0.000000000000000
25000,89,0.000000000000000
25000,90,0.000000000000000
25000,91,0.000000000000000
25000,92,0.001000000000000
25000,93,0.001000000000000
25000,94,0.001000000000000
25000,95,0.001000000000000
25000,96,0.000000000000000
25000,97,0.000000000000000
25000,98,0.001000000000000
25000,99,0.001000000000000
25000,100,0.000000000000000
30000,1,0.001000000000000
30000,2,0.000000000000000
30000,3,0.001000000000000
30000,4,0.000000000000000
30000,5,0.001000000000000
30000,6,0.001000000000000
30000,7,0.000000000000000
30000,8,0.001000000000000
30000,9,0.001000000000000
30000,10,0.000000000000000
30000,11,0.001000000000000
30000,12,0.001000000000000
30000,13,0.000000000000000
30000,14,0.001000000000000
30000,15,0.001000000000000
30000,16,0.000000000000000
30000,17,0.001000000000000
30000,18,0.001000000000000
30000,19,0.000000000000000
30000,20,0.001000000000000
30000,21,0.001000000000000
30000,22,0.001000000000000
30000,23,0.000000000000000
30000,24,0.000000000000000
30000,25,0.000000000000000
30000,26,0.001000000000000
30000,27,0.001000000000000
30000,28,0.001000000000000
30000,29,0.001000000000000
30000,30,0.000000000000000
30000,31,0.001000000000000
30000,32,0.001000000000000
30000,33,0.000000000000000
30000,34,0.000000000000000
30000,35,0.001000000000000
30000,36,0.001000000000000
30000,37,0.001000000000000
30000,38,0.001000000000000
30000,39,0.001000000000000
30000,40,0.001000000000000
30000,41,0.000000000000000
30000,42,0.001000000000000
30000,43,0.000000000000000
30000,44,0.000000000000000
30000,45,0.001000000000000
30000,46,0.001000000000000
30000,47,0.001000000000000
30000,48,0.001000000000000
30000,49,0.000000000000000
30000,50,0.000000000000000
30000,51,0.001000000000000
30000,52,0.000000000000000
30000,53,0.001000000000000
30000,54,0.001000000000000
30000,55,0.000000000000000
30000,56,0.001000000000000
30000,57,0.001000000000000
30000,58,0.000000000000000
30000,59,0.001000000000000
30000,60,0.001000000000000
30000,61,0.001000000000000
30000,62,0.001000000000000
30000,63,0.001000000000000
30000,64,0.000000000000000
30000,65,0.000000000000000
30000,66,0.000000000000000
30000,67,0.000000000000000
30000,68,0.001000000000000
30000,69,0.000000000000000
30000,70,0.001000000000000
30000,71,0.001000000000000
